District Id,Month,Cases
BR_Munger,10,39
BR_Munger,11,27
BR_Munger,12,701
BR_Munger,13,8033
BR_Munger,14,1962
BR_Munger,15,103
BR_Munger,16,18
BR_Munger,17,0
BR_Muzaffarpur,1,40
BR_Muzaffarpur,2,248
BR_Muzaffarpur,3,1456
BR_Muzaffarpur,4,3866
BR_Muzaffarpur,5,2517
BR_Muzaffarpur,6,1543
BR_Muzaffarpur,7,1014
BR_Muzaffarpur,8,804
BR_Muzaffarpur,9,401
BR_Muzaffarpur,10,64
BR_Muzaffarpur,11,60
BR_Muzaffarpur,12,7321
BR_Muzaffarpur,13,10898
BR_Muzaffarpur,14,989
BR_Muzaffarpur,15,131
BR_Muzaffarpur,16,30
BR_Muzaffarpur,17,0
BR_Nalanda,1,66
BR_Nalanda,2,82
BR_Nalanda,3,511
BR_Nalanda,4,2943
BR_Nalanda,5,1538
BR_Nalanda,6,1354
BR_Nalanda,7,969
BR_Nalanda,8,416
BR_Nalanda,9,380
BR_Nalanda,10,75
BR_Nalanda,11,35
BR_Nalanda,12,492
BR_Nalanda,13,11796
BR_Nalanda,14,2580
BR_Nalanda,15,142
BR_Nalanda,16,45
BR_Nalanda,17,0
BR_Nawada,1,24
BR_Nawada,2,158
BR_Nawada,3,477
BR_Nawada,4,1155
BR_Nawada,5,634
BR_Nawada,6,614
BR_Nawada,7,620
BR_Nawada,8,305
BR_Nawada,9,221
BR_Nawada,10,33
BR_Nawada,11,88
BR_Nawada,12,379
BR_Nawada,13,4659
BR_Nawada,14,826
BR_Nawada,15,115
BR_Nawada,16,37
BR_Nawada,17,0
BR_Patna,1,99
BR_Patna,2,230
BR_Patna,3,1930
BR_Patna,4,13609
BR_Patna,5,8322
BR_Patna,6,7332
BR_Patna,7,7569
BR_Patna,8,6119
BR_Patna,9,5926
BR_Patna,10,1461
BR_Patna,11,429
BR_Patna,12,11764
BR_Patna,13,67757
BR_Patna,14,13198
BR_Patna,15,879
BR_Patna,16,222
BR_Patna,17,0
BR_Purnia,1,12
BR_Purnia,2,250
BR_Purnia,3,166
BR_Purnia,4,2248
BR_Purnia,5,2508
BR_Purnia,6,2174
BR_Purnia,7,1168
BR_Purnia,8,633
BR_Purnia,9,202
BR_Purnia,10,61
BR_Purnia,11,37
BR_Purnia,12,702
BR_Purnia,13,11011
BR_Purnia,14,2853
BR_Purnia,15,345
BR_Purnia,16,63
BR_Purnia,17,0
BR_Rohtas,1,77
BR_Rohtas,2,205
BR_Rohtas,3,240
BR_Rohtas,4,2995
BR_Rohtas,5,1335
BR_Rohtas,6,1090
BR_Rohtas,7,416
BR_Rohtas,8,225
BR_Rohtas,9,207
BR_Rohtas,10,58
BR_Rohtas,11,18
BR_Rohtas,12,523
BR_Rohtas,13,5742
BR_Rohtas,14,695
BR_Rohtas,15,82
BR_Rohtas,16,54
BR_Rohtas,17,0
BR_Saharsa,1,69
BR_Saharsa,2,110
BR_Saharsa,3,354
BR_Saharsa,4,2485
BR_Saharsa,5,1769
BR_Saharsa,6,966
BR_Saharsa,7,603
BR_Saharsa,8,351
BR_Saharsa,9,141
BR_Saharsa,10,31
BR_Saharsa,11,19
BR_Saharsa,12,3112
BR_Saharsa,13,6855
BR_Saharsa,14,588
BR_Saharsa,15,117
BR_Saharsa,16,37
BR_Saharsa,17,0
BR_Samastipur,1,56
BR_Samastipur,2,191
BR_Samastipur,3,580
BR_Samastipur,4,2119
BR_Samastipur,5,1056
BR_Samastipur,6,558
BR_Samastipur,7,302
BR_Samastipur,8,273
BR_Samastipur,9,147
BR_Samastipur,10,54
BR_Samastipur,11,34
BR_Samastipur,12,1806
BR_Samastipur,13,11005
BR_Samastipur,14,1561
BR_Samastipur,15,172
BR_Samastipur,16,74
BR_Samastipur,17,0
BR_Saran,1,10
BR_Saran,2,150
BR_Saran,3,262
BR_Saran,4,2650
BR_Saran,5,1880
BR_Saran,6,846
BR_Saran,7,544
BR_Saran,8,421
BR_Saran,9,538
BR_Saran,10,130
BR_Saran,11,24
BR_Saran,12,753
BR_Saran,13,12655
BR_Saran,14,2057
BR_Saran,15,311
BR_Saran,16,36
BR_Saran,17,0
BR_Sheikhpura,1,21
BR_Sheikhpura,2,107
BR_Sheikhpura,3,115
BR_Sheikhpura,4,1195
BR_Sheikhpura,5,582
BR_Sheikhpura,6,583
BR_Sheikhpura,7,303
BR_Sheikhpura,8,56
BR_Sheikhpura,9,29
BR_Sheikhpura,10,8
BR_Sheikhpura,11,1
BR_Sheikhpura,12,231
BR_Sheikhpura,13,4044
BR_Sheikhpura,14,360
BR_Sheikhpura,15,39
BR_Sheikhpura,16,16
BR_Sheikhpura,17,0
BR_Sheohar,1,5
BR_Sheohar,2,69
BR_Sheohar,3,106
BR_Sheohar,4,439
BR_Sheohar,5,372
BR_Sheohar,6,202
BR_Sheohar,7,94
BR_Sheohar,8,123
BR_Sheohar,9,102
BR_Sheohar,10,35
BR_Sheohar,11,6
BR_Sheohar,12,280
BR_Sheohar,13,2162
BR_Sheohar,14,363
BR_Sheohar,15,28
BR_Sheohar,16,11
BR_Sheohar,17,0
BR_Sitamarhi,1,7
BR_Sitamarhi,2,118
BR_Sitamarhi,3,76
BR_Sitamarhi,4,1722
BR_Sitamarhi,5,1241
BR_Sitamarhi,6,421
BR_Sitamarhi,7,390
BR_Sitamarhi,8,261
BR_Sitamarhi,9,192
BR_Sitamarhi,10,38
BR_Sitamarhi,11,20
BR_Sitamarhi,12,349
BR_Sitamarhi,13,3295
BR_Sitamarhi,14,945
BR_Sitamarhi,15,55
BR_Sitamarhi,16,49
BR_Sitamarhi,17,0
BR_Siwan,1,38
BR_Siwan,2,207
BR_Siwan,3,521
BR_Siwan,4,1612
BR_Siwan,5,946
BR_Siwan,6,616
BR_Siwan,7,349
BR_Siwan,8,228
BR_Siwan,9,239
BR_Siwan,10,60
BR_Siwan,11,11
BR_Siwan,12,681
BR_Siwan,13,7634
BR_Siwan,14,1884
BR_Siwan,15,139
BR_Siwan,16,30
BR_Siwan,17,0
BR_Supaul,1,57
BR_Supaul,2,167
BR_Supaul,3,422
BR_Supaul,4,1589
BR_Supaul,5,1766
BR_Supaul,6,875
BR_Supaul,7,427
BR_Supaul,8,260
BR_Supaul,9,57
BR_Supaul,10,16
BR_Supaul,11,21
BR_Supaul,12,2085
BR_Supaul,13,8230
BR_Supaul,14,1145
BR_Supaul,15,71
BR_Supaul,16,17
BR_Supaul,17,0
BR_Vaishali,1,6
BR_Vaishali,2,108
BR_Vaishali,3,279
BR_Vaishali,4,2460
BR_Vaishali,5,955
BR_Vaishali,6,756
BR_Vaishali,7,352
BR_Vaishali,8,333
BR_Vaishali,9,266
BR_Vaishali,10,124
BR_Vaishali,11,37
BR_Vaishali,12,427
BR_Vaishali,13,10956
BR_Vaishali,14,2519
BR_Vaishali,15,185
BR_Vaishali,16,46
BR_Vaishali,17,0
BR_West Champaran,1,25
BR_West Champaran,2,100
BR_West Champaran,3,609
BR_West Champaran,4,2067
BR_West Champaran,5,1550
BR_West Champaran,6,914
BR_West Champaran,7,394
BR_West Champaran,8,235
BR_West Champaran,9,134
BR_West Champaran,10,32
BR_West Champaran,11,22
BR_West Champaran,12,1090
BR_West Champaran,13,12283
BR_West Champaran,14,1359
BR_West Champaran,15,50
BR_West Champaran,16,22
BR_West Champaran,17,0
CH_Chandigarh,1,191
CH_Chandigarh,2,161
CH_Chandigarh,3,248
CH_Chandigarh,4,1328
CH_Chandigarh,5,6317
CH_Chandigarh,6,5158
CH_Chandigarh,7,2233
CH_Chandigarh,8,3078
CH_Chandigarh,9,1724
CH_Chandigarh,10,800
CH_Chandigarh,11,1858
CH_Chandigarh,12,8889
CH_Chandigarh,13,22058
CH_Chandigarh,14,7117
CH_Chandigarh,15,691
CH_Chandigarh,16,177
CH_Chandigarh,17,0
CT_Balod,1,28
CT_Balod,2,24
CT_Balod,3,55
CT_Balod,4,329
CT_Balod,5,2115
CT_Balod,6,2148
CT_Balod,7,2554
CT_Balod,8,1882
CT_Balod,9,728
CT_Balod,10,80
CT_Balod,11,769
CT_Balod,12,10034
CT_Balod,13,5963
CT_Balod,14,505
CT_Balod,15,98
CT_Balod,16,16
CT_Balod,17,0
CT_Baloda Bazar,1,66
CT_Baloda Bazar,2,183
CT_Baloda Bazar,3,164
CT_Baloda Bazar,4,569
CT_Baloda Bazar,5,2469
CT_Baloda Bazar,6,2065
CT_Baloda Bazar,7,2055
CT_Baloda Bazar,8,1469
CT_Baloda Bazar,9,911
CT_Baloda Bazar,10,211
CT_Baloda Bazar,11,963
CT_Baloda Bazar,12,21276
CT_Baloda Bazar,13,9472
CT_Baloda Bazar,14,802
CT_Baloda Bazar,15,307
CT_Baloda Bazar,16,29
CT_Baloda Bazar,17,0
CT_Balrampur,1,33
CT_Balrampur,2,129
CT_Balrampur,3,87
CT_Balrampur,4,160
CT_Balrampur,5,859
CT_Balrampur,6,946
CT_Balrampur,7,652
CT_Balrampur,8,675
CT_Balrampur,9,241
CT_Balrampur,10,35
CT_Balrampur,11,307
CT_Balrampur,12,7785
CT_Balrampur,13,7731
CT_Balrampur,14,548
CT_Balrampur,15,97
CT_Balrampur,16,11
CT_Balrampur,17,0
CT_Bametara,1,20
CT_Bametara,2,84
CT_Bametara,3,55
CT_Bametara,4,381
CT_Bametara,5,1106
CT_Bametara,6,1210
CT_Bametara,7,1175
CT_Bametara,8,603
CT_Bametara,9,437
CT_Bametara,10,83
CT_Bametara,11,2406
CT_Bametara,12,10254
CT_Bametara,13,1886
CT_Bametara,14,242
CT_Bametara,15,29
CT_Bametara,16,3
CT_Bametara,17,0
CT_Bastar,1,3
CT_Bastar,2,37
CT_Bastar,3,242
CT_Bastar,4,822
CT_Bastar,5,2981
CT_Bastar,6,2498
CT_Bastar,7,743
CT_Bastar,8,280
CT_Bastar,9,1431
CT_Bastar,10,131
CT_Bastar,11,775
CT_Bastar,12,5260
CT_Bastar,13,4118
CT_Bastar,14,1064
CT_Bastar,15,460
CT_Bastar,16,108
CT_Bastar,17,0
CT_Bijapur,1,0
CT_Bijapur,2,4
CT_Bijapur,3,84
CT_Bijapur,4,519
CT_Bijapur,5,1608
CT_Bijapur,6,1299
CT_Bijapur,7,384
CT_Bijapur,8,91
CT_Bijapur,9,125
CT_Bijapur,10,11
CT_Bijapur,11,56
CT_Bijapur,12,788
CT_Bijapur,13,1439
CT_Bijapur,14,1404
CT_Bijapur,15,434
CT_Bijapur,16,23
CT_Bijapur,17,0
CT_Bilaspur,1,1
CT_Bilaspur,2,159
CT_Bilaspur,3,149
CT_Bilaspur,4,651
CT_Bilaspur,5,3800
CT_Bilaspur,6,4661
CT_Bilaspur,7,3669
CT_Bilaspur,8,3338
CT_Bilaspur,9,2687
CT_Bilaspur,10,2376
CT_Bilaspur,11,615
CT_Bilaspur,12,10091
CT_Bilaspur,13,29973
CT_Bilaspur,14,2738
CT_Bilaspur,15,299
CT_Bilaspur,16,264
CT_Bilaspur,17,0
CT_Dakshin Bastar Dantewada,1,0
CT_Dakshin Bastar Dantewada,2,29
CT_Dakshin Bastar Dantewada,3,107
CT_Dakshin Bastar Dantewada,4,401
CT_Dakshin Bastar Dantewada,5,2390
CT_Dakshin Bastar Dantewada,6,1897
CT_Dakshin Bastar Dantewada,7,798
CT_Dakshin Bastar Dantewada,8,252
CT_Dakshin Bastar Dantewada,9,216
CT_Dakshin Bastar Dantewada,10,44
CT_Dakshin Bastar Dantewada,11,157
CT_Dakshin Bastar Dantewada,12,1851
CT_Dakshin Bastar Dantewada,13,1746
CT_Dakshin Bastar Dantewada,14,670
CT_Dakshin Bastar Dantewada,15,180
CT_Dakshin Bastar Dantewada,16,17
CT_Dakshin Bastar Dantewada,17,0
CT_Dhamtari,1,6
CT_Dhamtari,2,2
CT_Dhamtari,3,41
CT_Dhamtari,4,544
CT_Dhamtari,5,2300
CT_Dhamtari,6,2062
CT_Dhamtari,7,1557
CT_Dhamtari,8,1642
CT_Dhamtari,9,642
CT_Dhamtari,10,185
CT_Dhamtari,11,1599
CT_Dhamtari,12,12351
CT_Dhamtari,13,4020
CT_Dhamtari,14,546
CT_Dhamtari,15,191
CT_Dhamtari,16,16
CT_Dhamtari,17,0
CT_Durg,1,10
CT_Durg,2,56
CT_Durg,3,169
CT_Durg,4,1088
CT_Durg,5,5270
CT_Durg,6,7415
CT_Durg,7,3360
CT_Durg,8,3455
CT_Durg,9,3408
CT_Durg,10,2913
CT_Durg,11,1723
CT_Durg,12,31526
CT_Durg,13,33258
CT_Durg,14,2260
CT_Durg,15,430
CT_Durg,16,316
CT_Durg,17,0
CT_Gariaband,1,10
CT_Gariaband,2,31
CT_Gariaband,3,56
CT_Gariaband,4,325
CT_Gariaband,5,1224
CT_Gariaband,6,1011
CT_Gariaband,7,937
CT_Gariaband,8,398
CT_Gariaband,9,605
CT_Gariaband,10,133
CT_Gariaband,11,556
CT_Gariaband,12,10601
CT_Gariaband,13,3352
CT_Gariaband,14,319
CT_Gariaband,15,96
CT_Gariaband,16,19
CT_Gariaband,17,0
CT_Janjgir Champa,1,16
CT_Janjgir Champa,2,223
CT_Janjgir Champa,3,231
CT_Janjgir Champa,4,768
CT_Janjgir Champa,5,4026
CT_Janjgir Champa,6,6143
CT_Janjgir Champa,7,4568
CT_Janjgir Champa,8,2827
CT_Janjgir Champa,9,1745
CT_Janjgir Champa,10,147
CT_Janjgir Champa,11,563
CT_Janjgir Champa,12,19890
CT_Janjgir Champa,13,14418
CT_Janjgir Champa,14,1188
CT_Janjgir Champa,15,593
CT_Janjgir Champa,16,118
CT_Janjgir Champa,17,0
CT_Jashpur,1,75
CT_Jashpur,2,114
CT_Jashpur,3,69
CT_Jashpur,4,324
CT_Jashpur,5,694
CT_Jashpur,6,1018
CT_Jashpur,7,757
CT_Jashpur,8,718
CT_Jashpur,9,454
CT_Jashpur,10,254
CT_Jashpur,11,1424
CT_Jashpur,12,12222
CT_Jashpur,13,7799
CT_Jashpur,14,870
CT_Jashpur,15,354
CT_Jashpur,16,64
CT_Jashpur,17,0
CT_Kabeerdham,1,8
CT_Kabeerdham,2,83
CT_Kabeerdham,3,46
CT_Kabeerdham,4,144
CT_Kabeerdham,5,1326
CT_Kabeerdham,6,1672
CT_Kabeerdham,7,1313
CT_Kabeerdham,8,813
CT_Kabeerdham,9,335
CT_Kabeerdham,10,230
CT_Kabeerdham,11,77
CT_Kabeerdham,12,6289
CT_Kabeerdham,13,9719
CT_Kabeerdham,14,643
CT_Kabeerdham,15,56
CT_Kabeerdham,16,17
CT_Kabeerdham,17,0
CT_Kondagaon,1,0
CT_Kondagaon,2,3
CT_Kondagaon,3,145
CT_Kondagaon,4,313
CT_Kondagaon,5,1191
CT_Kondagaon,6,1928
CT_Kondagaon,7,916
CT_Kondagaon,8,536
CT_Kondagaon,9,243
CT_Kondagaon,10,22
CT_Kondagaon,11,226
CT_Kondagaon,12,4361
CT_Kondagaon,13,2479
CT_Kondagaon,14,493
CT_Kondagaon,15,199
CT_Kondagaon,16,17
CT_Kondagaon,17,0
CT_Korba,1,28
CT_Korba,2,211
CT_Korba,3,111
CT_Korba,4,152
CT_Korba,5,986
CT_Korba,6,4321
CT_Korba,7,4992
CT_Korba,8,4049
CT_Korba,9,1624
CT_Korba,10,531
CT_Korba,11,251
CT_Korba,12,5927
CT_Korba,13,26646
CT_Korba,14,4209
CT_Korba,15,352
CT_Korba,16,208
CT_Korba,17,0
CT_Koriya,1,30
CT_Koriya,2,39
CT_Koriya,3,66
CT_Koriya,4,341
CT_Koriya,5,1148
CT_Koriya,6,1409
CT_Koriya,7,881
CT_Koriya,8,854
CT_Koriya,9,573
CT_Koriya,10,195
CT_Koriya,11,658
CT_Koriya,12,8269
CT_Koriya,13,11332
CT_Koriya,14,900
CT_Koriya,15,202
CT_Koriya,16,36
CT_Koriya,17,0
CT_Mahasamund,1,51
CT_Mahasamund,2,45
CT_Mahasamund,3,104
CT_Mahasamund,4,768
CT_Mahasamund,5,1865
CT_Mahasamund,6,1806
CT_Mahasamund,7,1832
CT_Mahasamund,8,1715
CT_Mahasamund,9,1178
CT_Mahasamund,10,201
CT_Mahasamund,11,2602
CT_Mahasamund,12,14026
CT_Mahasamund,13,4629
CT_Mahasamund,14,373
CT_Mahasamund,15,111
CT_Mahasamund,16,25
CT_Mahasamund,17,0
CT_Mungeli,1,86
CT_Mungeli,2,45
CT_Mungeli,3,86
CT_Mungeli,4,251
CT_Mungeli,5,1414
CT_Mungeli,6,1193
CT_Mungeli,7,615
CT_Mungeli,8,239
CT_Mungeli,9,222
CT_Mungeli,10,45
CT_Mungeli,11,469
CT_Mungeli,12,13104
CT_Mungeli,13,5949
CT_Mungeli,14,171
CT_Mungeli,15,42
CT_Mungeli,16,5
CT_Mungeli,17,0
CT_Narayanpur,1,0
CT_Narayanpur,2,30
CT_Narayanpur,3,163
CT_Narayanpur,4,390
CT_Narayanpur,5,902
CT_Narayanpur,6,322
CT_Narayanpur,7,83
CT_Narayanpur,8,33
CT_Narayanpur,9,45
CT_Narayanpur,10,8
CT_Narayanpur,11,57
CT_Narayanpur,12,654
CT_Narayanpur,13,925
CT_Narayanpur,14,293
CT_Narayanpur,15,96
CT_Narayanpur,16,10
CT_Narayanpur,17,0
CT_Raigarh,1,40
CT_Raigarh,2,95
CT_Raigarh,3,135
CT_Raigarh,4,2124
CT_Raigarh,5,5552
CT_Raigarh,6,6303
CT_Raigarh,7,4714
CT_Raigarh,8,2582
CT_Raigarh,9,2349
CT_Raigarh,10,353
CT_Raigarh,11,985
CT_Raigarh,12,23556
CT_Raigarh,13,12656
CT_Raigarh,14,728
CT_Raigarh,15,267
CT_Raigarh,16,48
CT_Raigarh,17,0
CT_Raipur,1,7
CT_Raipur,2,127
CT_Raipur,3,707
CT_Raipur,4,4132
CT_Raipur,5,17633
CT_Raipur,6,15649
CT_Raipur,7,5073
CT_Raipur,8,6008
CT_Raipur,9,5558
CT_Raipur,10,3913
CT_Raipur,11,2544
CT_Raipur,12,45740
CT_Raipur,13,49343
CT_Raipur,14,4637
CT_Raipur,15,611
CT_Raipur,16,331
CT_Raipur,17,0
CT_Rajnandgaon,1,1
CT_Rajnandgaon,2,79
CT_Rajnandgaon,3,325
CT_Rajnandgaon,4,734
CT_Rajnandgaon,5,4233
CT_Rajnandgaon,6,4574
CT_Rajnandgaon,7,3394
CT_Rajnandgaon,8,3537
CT_Rajnandgaon,9,2436
CT_Rajnandgaon,10,493
CT_Rajnandgaon,11,395
CT_Rajnandgaon,12,13917
CT_Rajnandgaon,13,20060
CT_Rajnandgaon,14,1634
CT_Rajnandgaon,15,140
CT_Rajnandgaon,16,80
CT_Rajnandgaon,17,0
CT_Sukma,1,0
CT_Sukma,2,5
CT_Sukma,3,74
CT_Sukma,4,539
CT_Sukma,5,1473
CT_Sukma,6,1313
CT_Sukma,7,235
CT_Sukma,8,106
CT_Sukma,9,267
CT_Sukma,10,3
CT_Sukma,11,50
CT_Sukma,12,847
CT_Sukma,13,1413
CT_Sukma,14,1175
CT_Sukma,15,451
CT_Sukma,16,24
CT_Sukma,17,0
CT_Surajpur,1,6
CT_Surajpur,2,9
CT_Surajpur,3,17
CT_Surajpur,4,88
CT_Surajpur,5,861
CT_Surajpur,6,1578
CT_Surajpur,7,1192
CT_Surajpur,8,1200
CT_Surajpur,9,1166
CT_Surajpur,10,370
CT_Surajpur,11,270
CT_Surajpur,12,3208
CT_Surajpur,13,13210
CT_Surajpur,14,5493
CT_Surajpur,15,269
CT_Surajpur,16,80
CT_Surajpur,17,0
CT_Surguja,1,9
CT_Surguja,2,56
CT_Surguja,3,179
CT_Surguja,4,654
CT_Surguja,5,2122
CT_Surguja,6,1666
CT_Surguja,7,1501
CT_Surguja,8,1529
CT_Surguja,9,602
CT_Surguja,10,292
CT_Surguja,11,1700
CT_Surguja,12,13194
CT_Surguja,13,9349
CT_Surguja,14,776
CT_Surguja,15,179
CT_Surguja,16,18
CT_Surguja,17,0
CT_Uttar Bastar Kanker,1,21
CT_Uttar Bastar Kanker,2,53
CT_Uttar Bastar Kanker,3,180
CT_Uttar Bastar Kanker,4,555
CT_Uttar Bastar Kanker,5,1797
CT_Uttar Bastar Kanker,6,2046
CT_Uttar Bastar Kanker,7,937
CT_Uttar Bastar Kanker,8,522
CT_Uttar Bastar Kanker,9,536
CT_Uttar Bastar Kanker,10,90
CT_Uttar Bastar Kanker,11,850
CT_Uttar Bastar Kanker,12,11229
CT_Uttar Bastar Kanker,13,4000
CT_Uttar Bastar Kanker,14,374
CT_Uttar Bastar Kanker,15,299
CT_Uttar Bastar Kanker,16,53
CT_Uttar Bastar Kanker,17,0
DN_Dadra and Nagar Haveli,1,2
DN_Dadra and Nagar Haveli,2,66
DN_Dadra and Nagar Haveli,3,298
DN_Dadra and Nagar Haveli,4,640
DN_Dadra and Nagar Haveli,5,436
DN_Dadra and Nagar Haveli,6,124
DN_Dadra and Nagar Haveli,7,57
DN_Dadra and Nagar Haveli,8,17
DN_Dadra and Nagar Haveli,9,13
DN_Dadra and Nagar Haveli,10,3
DN_Dadra and Nagar Haveli,11,42
DN_Dadra and Nagar Haveli,12,1871
DN_Dadra and Nagar Haveli,13,2138
DN_Dadra and Nagar Haveli,14,120
DN_Dadra and Nagar Haveli,15,66
DN_Dadra and Nagar Haveli,16,12
DN_Dadra and Nagar Haveli,17,0
DN_Daman,1,77
DN_Daman,2,423
DN_Daman,3,491
DN_Daman,4,245
DN_Daman,5,111
DN_Daman,6,42
DN_Daman,7,18
DN_Daman,8,8
DN_Daman,9,6
DN_Daman,10,86
DN_Daman,11,889
DN_Daman,12,960
DN_Daman,13,146
DN_Daman,14,30
DN_Daman,15,6
DN_Daman,16,0
DN_Daman,17,0
DN_Diu,1,14
DN_Diu,2,66
DN_Diu,3,151
DN_Diu,4,75
DN_Diu,5,6
DN_Diu,6,0
DN_Diu,7,0
DN_Diu,8,0
DN_Diu,9,0
DN_Diu,10,0
DN_Diu,11,279
DN_Diu,12,577
DN_Diu,13,46
DN_Diu,14,4
DN_Diu,15,0
DN_Diu,16,0
DN_Diu,17,0
DL_Delhi,1,8470
DL_Delhi,2,32712
DL_Delhi,3,74164
DL_Delhi,4,35306
DL_Delhi,5,70881
DL_Delhi,6,96015
DL_Delhi,7,164622
DL_Delhi,8,126660
DL_Delhi,9,22759
DL_Delhi,10,5357
DL_Delhi,11,6750
DL_Delhi,12,123742
DL_Delhi,13,613543
DL_Delhi,14,50289
DL_Delhi,15,4011
DL_Delhi,16,1757
DL_Delhi,17,0
GJ_Ahmedabad,1,6910
GJ_Ahmedabad,2,9730
GJ_Ahmedabad,3,6786
GJ_Ahmedabad,4,5252
GJ_Ahmedabad,5,5222
GJ_Ahmedabad,6,5569
GJ_Ahmedabad,7,5655
GJ_Ahmedabad,8,9084
GJ_Ahmedabad,9,5322
GJ_Ahmedabad,10,2257
GJ_Ahmedabad,11,2849
GJ_Ahmedabad,12,25004
GJ_Ahmedabad,13,129274
GJ_Ahmedabad,14,18250
GJ_Ahmedabad,15,702
GJ_Ahmedabad,16,178
GJ_Ahmedabad,17,0
GJ_Amreli,1,10
GJ_Amreli,2,78
GJ_Amreli,3,367
GJ_Amreli,4,832
GJ_Amreli,5,863
GJ_Amreli,6,663
GJ_Amreli,7,512
GJ_Amreli,8,456
GJ_Amreli,9,107
GJ_Amreli,10,79
GJ_Amreli,11,264
GJ_Amreli,12,2372
GJ_Amreli,13,3853
GJ_Amreli,14,305
GJ_Amreli,15,39
GJ_Amreli,16,6
GJ_Amreli,17,0
GJ_Anand,1,82
GJ_Anand,2,46
GJ_Anand,3,189
GJ_Anand,4,295
GJ_Anand,5,323
GJ_Anand,6,316
GJ_Anand,7,337
GJ_Anand,8,481
GJ_Anand,9,342
GJ_Anand,10,167
GJ_Anand,11,249
GJ_Anand,12,696
GJ_Anand,13,3839
GJ_Anand,14,2176
GJ_Anand,15,64
GJ_Anand,16,22
GJ_Anand,17,0
GJ_Aravalli,1,76
GJ_Aravalli,2,68
GJ_Aravalli,3,110
GJ_Aravalli,4,91
GJ_Aravalli,5,154
GJ_Aravalli,6,162
GJ_Aravalli,7,199
GJ_Aravalli,8,219
GJ_Aravalli,9,108
GJ_Aravalli,10,23
GJ_Aravalli,11,37
GJ_Aravalli,12,192
GJ_Aravalli,13,2749
GJ_Aravalli,14,983
GJ_Aravalli,15,12
GJ_Aravalli,16,1
GJ_Aravalli,17,0
GJ_Banaskantha,1,83
GJ_Banaskantha,2,68
GJ_Banaskantha,3,218
GJ_Banaskantha,4,468
GJ_Banaskantha,5,584
GJ_Banaskantha,6,993
GJ_Banaskantha,7,778
GJ_Banaskantha,8,1112
GJ_Banaskantha,9,360
GJ_Banaskantha,10,39
GJ_Banaskantha,11,40
GJ_Banaskantha,12,793
GJ_Banaskantha,13,6423
GJ_Banaskantha,14,1601
GJ_Banaskantha,15,63
GJ_Banaskantha,16,8
GJ_Banaskantha,17,0
GJ_Bharuch,1,37
GJ_Bharuch,2,52
GJ_Bharuch,3,374
GJ_Bharuch,4,695
GJ_Bharuch,5,724
GJ_Bharuch,6,710
GJ_Bharuch,7,519
GJ_Bharuch,8,494
GJ_Bharuch,9,413
GJ_Bharuch,10,134
GJ_Bharuch,11,178
GJ_Bharuch,12,847
GJ_Bharuch,13,4352
GJ_Bharuch,14,1803
GJ_Bharuch,15,86
GJ_Bharuch,16,12
GJ_Bharuch,17,0
GJ_Bhavnagar,1,103
GJ_Bhavnagar,2,66
GJ_Bhavnagar,3,518
GJ_Bhavnagar,4,1334
GJ_Bhavnagar,5,1484
GJ_Bhavnagar,6,1009
GJ_Bhavnagar,7,419
GJ_Bhavnagar,8,590
GJ_Bhavnagar,9,426
GJ_Bhavnagar,10,137
GJ_Bhavnagar,11,258
GJ_Bhavnagar,12,1851
GJ_Bhavnagar,13,10909
GJ_Bhavnagar,14,2259
GJ_Bhavnagar,15,41
GJ_Bhavnagar,16,9
GJ_Bhavnagar,17,0
GJ_Botad,1,56
GJ_Botad,2,10
GJ_Botad,3,59
GJ_Botad,4,252
GJ_Botad,5,240
GJ_Botad,6,178
GJ_Botad,7,73
GJ_Botad,8,118
GJ_Botad,9,57
GJ_Botad,10,5
GJ_Botad,11,16
GJ_Botad,12,200
GJ_Botad,13,837
GJ_Botad,14,114
GJ_Botad,15,3
GJ_Botad,16,0
GJ_Botad,17,0
GJ_Chhota Udaipur,1,21
GJ_Chhota Udaipur,2,19
GJ_Chhota Udaipur,3,45
GJ_Chhota Udaipur,4,126
GJ_Chhota Udaipur,5,206
GJ_Chhota Udaipur,6,147
GJ_Chhota Udaipur,7,135
GJ_Chhota Udaipur,8,133
GJ_Chhota Udaipur,9,68
GJ_Chhota Udaipur,10,22
GJ_Chhota Udaipur,11,63
GJ_Chhota Udaipur,12,246
GJ_Chhota Udaipur,13,1834
GJ_Chhota Udaipur,14,328
GJ_Chhota Udaipur,15,2
GJ_Chhota Udaipur,16,0
GJ_Chhota Udaipur,17,0
GJ_Dahod,1,20
GJ_Dahod,2,28
GJ_Dahod,3,123
GJ_Dahod,4,696
GJ_Dahod,5,582
GJ_Dahod,6,323
GJ_Dahod,7,301
GJ_Dahod,8,600
GJ_Dahod,9,520
GJ_Dahod,10,132
GJ_Dahod,11,93
GJ_Dahod,12,801
GJ_Dahod,13,4642
GJ_Dahod,14,1052
GJ_Dahod,15,9
GJ_Dahod,16,22
GJ_Dahod,17,0
GJ_Dang,1,2
GJ_Dang,2,2
GJ_Dang,3,3
GJ_Dang,4,23
GJ_Dang,5,49
GJ_Dang,6,36
GJ_Dang,7,7
GJ_Dang,8,22
GJ_Dang,9,30
GJ_Dang,10,9
GJ_Dang,11,8
GJ_Dang,12,127
GJ_Dang,13,457
GJ_Dang,14,85
GJ_Dang,15,1
